"lon","lat","ward"
-79.483832,43.6499455,4
-79.301804,43.688862,19
-79.4668176,43.6538467,4
-79.4618986,43.7496913,6
-79.5103292,43.7771693,7
-79.280045,43.711021,20
-79.284744,43.681534,19
-79.4743008,43.6916302,5
-79.301804,43.688862,19
-79.5599406,43.6463548,2
-79.3831843,43.653226,13
-79.263632,43.732504,20
-79.4140021,43.703297,12
-79.5214224,43.7732347,7
-79.301804,43.688862,19
-79.3583223,43.6768707,14
-79.5103292,43.7771693,7
-79.3883904,43.6733795,11
-79.5433741,43.7708985,7
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.4140021,43.703297,12
-79.2569422,43.7745329,21
-79.3446186,43.680086,14
-79.6091932,43.7321526,1
-79.3583223,43.6768707,14
-79.5993335,43.7523042,1
-79.379161,43.6459461,10
-79.4103628,43.7623591,18
-79.301804,43.688862,19
-79.3583223,43.6768707,14
-79.301804,43.688862,19
-79.4939494,43.6360432,4
-79.4957318,43.6761693,5
-79.5292785,43.7356583,7
-79.2785015,43.7853173,22
-79.3841276,43.6486763,10
-79.301804,43.688862,19
-79.2866218,43.6869114,19
-79.5993335,43.7523042,1
-79.263632,43.732504,20
-79.4140021,43.703297,12
-79.5433741,43.7708985,7
-79.4067176,43.7449399,15
-79.3088403,43.662238,14
-79.263632,43.732504,20
-79.6248197,43.6777176,1
-79.239907,43.7957082,23
-79.4339296,43.7373209,8
-79.415024,43.781433,18
-79.4618986,43.7496913,6
-79.3831843,43.653226,13
-79.4020708,43.7253579,15
-79.3825152,43.7948077,17
-79.3831843,43.653226,13
-79.4829787,43.6884218,5
-79.4738496,43.6904356,5
-79.2569422,43.7745329,21
-79.3989653,43.7053057,12
-79.436478,43.699608,12
-79.4025459,43.6757996,11
-79.1548,43.794685,25
-79.5103292,43.7771693,7
-79.6009305,43.7306347,1
-79.4826496,43.7474687,6
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.263632,43.732504,20
-79.2649772,43.8105877,23
-79.4067176,43.7449399,15
-79.5059123,43.6768615,5
-79.425873,43.634399,10
-79.366067,43.6493159,13
-79.3453617,43.7757106,17
-79.340923,43.7448473,16
-79.5162178,43.7001504,5
-79.4113308,43.7477061,18
-79.2578685,43.7756054,21
-79.3446186,43.680086,14
-79.5051832,43.7214845,5
-79.4509411,43.7346861,8
-79.621223,43.724472,1
-79.4509411,43.7346861,8
-79.621223,43.724472,1
-79.4509411,43.7346861,8
-79.528507,43.6252234,3
-79.5230541,43.7177895,5
-79.226459,43.785433,24
-79.4509411,43.7346861,8
-79.4779529,43.7086618,5
-79.3831843,43.653226,13
-79.267373,43.8079515,23
-79.2578685,43.7756054,21
-79.2947615,43.745391,21
-79.337438,43.6549923,14
-79.3847433,43.6378724,10
-79.5362481,43.6370245,3
-79.340923,43.7448473,16
-79.3230702,43.684209,19
-79.4826496,43.7474687,6
-79.607878,43.756699,1
-79.1681019,43.7849489,25
-79.5103292,43.7771693,7
-79.4618986,43.7496913,6
-79.3446186,43.680086,14
-79.5103292,43.7771693,7
-79.4424819,43.7307016,8
-79.5036901,43.7028588,5
-79.4801751,43.6832429,5
-79.4801751,43.6832429,5
-79.3005649,43.6884404,19
-79.4067176,43.7449399,15
-79.26712,43.732292,20
-79.255211,43.782558,23
-79.4509411,43.7346861,8
-79.2542391,43.7798799,23
-79.2542391,43.7798799,23
-79.2542391,43.7798799,23
-79.2542391,43.7798799,23
-79.255211,43.782558,23
-79.495049,43.650204,4
-79.3878391,43.6728576,11
-79.3387497,43.7204397,16
-79.3966474,43.6978369,12
-79.4376134,43.7174989,8
-79.2578685,43.7756054,21
-79.4509411,43.7346861,8
-79.2489708,43.7917337,23
-79.483832,43.6499455,4
-79.4067176,43.7449399,15
-79.221382,43.81953,23
-79.2257798,43.8122105,23
-79.5622757,43.6193746,3
-79.4003053,43.6388363,10
-79.3088403,43.662238,14
-79.3831843,43.653226,13
-79.263632,43.732504,20
-79.3258295,43.7246195,16
-79.3751488,43.677616,11
-79.459839,43.655373,4
-79.3908922,43.6477128,10
-79.4339296,43.7373209,8
-79.263632,43.732504,20
-79.2786386,43.7852895,22
-79.5362481,43.6370245,3
-79.5362481,43.6370245,3
-79.5362481,43.6370245,3
-79.421721,43.7364517,8
-79.4067176,43.7449399,15
-79.421721,43.7364517,8
-79.301804,43.688862,19
-79.344869,43.6789252,14
-79.4353285,43.6598576,9
-79.301804,43.688862,19
-79.450409,43.676418,9
-79.4618986,43.7496913,6
-79.2972829,43.8259409,22
-79.5015448,43.6778213,5
-79.5006026,43.6901383,5
-79.4353285,43.6598576,9
-79.3831843,43.653226,13
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.3058253,43.7069229,19
-79.4768799,43.681388,5
-79.5362481,43.6370245,3
-79.3975424,43.6499683,10
-79.5362481,43.6370245,3
-79.3831843,43.653226,13
-79.3831843,43.653226,13
-79.4408167,43.6926349,12
-79.589958,43.760769,1
-79.3016857,43.6890219,19
-79.3313991,43.7930676,22
-79.340923,43.7448473,16
-79.5288361,43.6262881,3
-79.2360726,43.7973666,23
-79.1883,43.786582,25
-79.4779529,43.7086618,5
-79.4339296,43.7373209,8
-79.5103494,43.5983787,3
-79.4200378,43.7979764,18
-79.3769334,43.6468244,10
-79.5452162,43.601706,3
-79.4200378,43.7979764,18
-79.5036901,43.7028588,5
-79.3831843,43.653226,13
-79.3583223,43.6768707,14
-79.301804,43.688862,19
-79.5103292,43.7771693,7
-79.301804,43.688862,19
-79.3747538,43.7228247,15
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.3446186,43.680086,14
-79.170723,43.809147,25
-79.4076314,43.6559111,11
-79.3228164,43.6720554,14
-79.4338388,43.6551648,9
-79.3841276,43.6486763,10
-79.301804,43.688862,19
-79.452107,43.7254321,8
-79.5423094,43.7520167,7
-79.301804,43.688862,19
-79.436478,43.699608,12
-79.5292785,43.7356583,7
-79.301804,43.688862,19
-79.3552463,43.6885582,14
-79.3989653,43.7053057,12
-79.288185,43.691078,19
-79.5708353,43.6916848,1
-79.4067176,43.7449399,15
-79.5670692,43.6833622,2
-79.495049,43.650204,4
-79.415024,43.781433,18
-79.3581849,43.6769104,14
-79.5131399,43.7394641,7
-79.280045,43.711021,20
-79.2510954,43.8334524,23
-79.3581849,43.6769104,14
-79.3581849,43.6769104,14
-79.4146194,43.6408669,10
-79.3435967,43.7074843,15
-79.5712349,43.6717978,2
-79.2052458,43.8188893,25
-79.425873,43.634399,10
-79.483832,43.6499455,4
-79.5103292,43.7771693,7
-79.459839,43.655373,4
-79.2885747,43.6942659,19
-79.3966474,43.6978369,12
-79.4618986,43.7496913,6
-79.2052458,43.8188893,25
-79.459839,43.655373,4
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.5103292,43.7771693,7
-79.4618986,43.7496913,6
-79.2578685,43.7756054,21
-79.2505541,43.8305857,23
-79.621223,43.724472,1
-79.2348169,43.775839,24
-79.3145485,43.8162137,22
-79.4618986,43.7496913,6
-79.61425,43.750877,1
-79.3345073,43.7732869,17
-79.5176918,43.7572667,7
-79.4617233,43.6662318,9
-79.3495221,43.717101,15
-79.3394899,43.7230061,16
-79.4618986,43.7496913,6
-79.3831843,43.653226,13
-79.4502466,43.695781,8
-79.4509411,43.7346861,8
-79.3446186,43.680086,14
-79.3600578,43.7528902,16
-79.2569422,43.7745329,21
-79.2578685,43.7756054,21
-79.2154921,43.7746271,24
-79.4509411,43.7346861,8
-79.418479,43.7791156,18
-79.3449091,43.6799275,14
-79.3795969,43.710833,15
-79.6009305,43.7306347,1
-79.5875066,43.7408087,1
-79.4826496,43.7474687,6
-79.3491275,43.6914253,14
-79.344113,43.6368082,14
-79.280045,43.711021,20
-79.37822,43.67794,11
-79.3751488,43.677616,11
-79.5114443,43.6482065,3
-79.4509411,43.7346861,8
-79.367969,43.7900864,17
-79.5103292,43.7771693,7
-79.3407358,43.7366162,16
-79.5103292,43.7771693,7
-79.4509411,43.7346861,8
-79.4067176,43.7449399,15
-79.2300205,43.8230404,23
-79.4103628,43.7623591,18
-79.296959,43.801373,22
-79.305773,43.6687557,19
-79.3228164,43.6720554,14
-79.4067176,43.7449399,15
-79.452107,43.7254321,8
-79.3918852,43.6416435,10
-79.3581849,43.6769104,14
-79.3908922,43.6477128,10
-79.2578685,43.7756054,21
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.5362481,43.6370245,3
-79.415024,43.781433,18
-79.6244799,43.7518012,1
-79.415024,43.781433,18
-79.3908922,43.6477128,10
-79.2514241,43.823284,23
-79.3983225,43.7067577,12
-79.4212488,43.6401776,10
-79.2348169,43.775839,24
-79.280045,43.711021,20
-79.2879774,43.6901858,19
-79.392395,43.687714,12
-79.3688194,43.6736049,13
-79.5131399,43.7394641,7
-79.301804,43.688862,19
-79.2636811,43.7108482,20
-79.4025459,43.6757996,11
-79.4597403,43.6704641,9
-79.3377588,43.7759106,17
-79.3051082,43.7248331,16
-79.3837889,43.6651623,11
-79.3837889,43.6651623,11
-79.2371689,43.7156714,20
-79.426178,43.662437,9
-79.3831843,43.653226,13
-79.301804,43.688862,19
-79.4260723,43.704242,8
-79.4376134,43.7174989,8
-79.2986878,43.7247855,16
-79.5183644,43.756308,7
-79.5362481,43.6370245,3
-79.4112152,43.6660011,11
-79.1774399,43.822926,25
-79.5169136,43.754486,7
-79.4893613,43.6137022,3
-79.3831843,43.653226,13
-79.459839,43.655373,4
-79.3998583,43.6682622,11
-79.3963489,43.7262988,15
-79.263632,43.732504,20
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.426178,43.662437,9
-79.4325456,43.652555,9
-79.3688194,43.6736049,13
-79.4200378,43.7979764,18
-79.3446186,43.680086,14
-79.415024,43.781433,18
-79.3583223,43.6768707,14
-79.5362481,43.6370245,3
-79.301804,43.688862,19
-79.4635127,43.6740907,9
-79.4910434,43.7651403,6
-79.524597,43.645092,3
-79.3831843,43.653226,13
-79.3989653,43.7053057,12
-79.4067176,43.7449399,15
-79.288964,43.6942914,19
-79.4826496,43.7474687,6
-79.4112152,43.6660011,11
-79.3831843,43.653226,13
-79.3688194,43.6736049,13
-79.5015448,43.6778213,5
-79.3445453,43.6781159,14
-79.3583223,43.6768707,14
-79.3446186,43.680086,14
-79.5124779,43.5978683,3
-79.415024,43.781433,18
-79.4067176,43.7449399,15
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.263632,43.732504,20
-79.4140714,43.6304935,10
-79.436478,43.699608,12
-79.301804,43.688862,19
-79.3989653,43.7053057,12
-79.3016857,43.6890219,19
-79.3989653,43.7053057,12
-79.4821409,43.7267196,6
-79.5362481,43.6370245,3
-79.2578685,43.7756054,21
-79.288964,43.6942914,19
-79.4112152,43.6660011,11
-79.436478,43.699608,12
-79.4103628,43.7623591,18
-79.263632,43.732504,20
-79.5362481,43.6370245,3
-79.3966474,43.6978369,12
-79.436478,43.699608,12
-79.415024,43.781433,18
-79.3923304,43.7132873,15
-79.3016857,43.6890219,19
-79.301804,43.688862,19
-79.4200378,43.7979764,18
-79.5405474,43.6406057,3
-79.2598386,43.7526003,21
-79.3848544,43.6584927,13
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.2578685,43.7756054,21
-79.2576689,43.7893152,23
-79.4326358,43.7798708,18
-79.4212488,43.6401776,10
-79.3580917,43.6526324,13
-79.3831843,43.653226,13
-79.3747538,43.7228247,15
-79.4020708,43.7253579,15
-79.436478,43.699608,12
-79.3867606,43.6702461,11
-79.1874902,43.7838214,25
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.4509502,43.6421057,4
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.3018044,43.6881561,19
-79.170723,43.809147,25
-79.4117444,43.6414631,10
-79.483832,43.6499455,4
-79.3018044,43.6881561,19
-79.3989653,43.7053057,12
-79.263632,43.732504,20
-79.2514241,43.823284,23
-79.3841276,43.6486763,10
-79.3831843,43.653226,13
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.301804,43.688862,19
-79.263632,43.732504,20
-79.4804957,43.7727068,6
-79.3831843,43.653226,13
-79.5083125,43.7019846,5
-79.495049,43.650204,4
-79.3453617,43.7757106,17
-79.425873,43.634399,10
-79.4618986,43.7496913,6
-79.415024,43.781433,18
-79.2323657,43.8152932,23
-79.3449091,43.6799275,14
-79.2052458,43.8188893,25
-79.210114,43.771252,24
-79.5103292,43.7771693,7
-79.3051082,43.7248331,16
-79.4618986,43.7496913,6
-79.425873,43.634399,10
-79.5103292,43.7771693,7
-79.5899155,43.7595433,1
-79.2348169,43.775839,24
-79.5103292,43.7771693,7
-79.4618986,43.7496913,6
-79.5083125,43.7019846,5
-79.2300205,43.8230404,23
-79.4713857,43.6402011,4
-79.61425,43.750877,1
-79.2578685,43.7756054,21
-79.4112152,43.6660011,11
-79.4675373,43.7654238,6
-79.4067176,43.7449399,15
-79.263512,43.776672,21
-79.4618986,43.7496913,6
-79.4066461,43.6374082,10
-79.5103292,43.7771693,7
-79.4509411,43.7346861,8
-79.3878199,43.6386589,10
-79.4067176,43.7449399,15
-79.3387497,43.7204397,16
-79.4239837,43.70569,8
-79.3283504,43.7286938,16
-79.5362481,43.6370245,3
-79.3989653,43.7053057,12
-79.3759844,43.6685861,13
-79.3416036,43.6648233,14
-79.2386791,43.7938954,23
-79.425873,43.634399,10
-79.5035389,43.6638435,4
-79.462787,43.7504279,6
-79.3816686,43.6495622,13
-79.4025099,43.706029,12
-79.5040025,43.6888768,5
-79.3989653,43.7053057,12
-79.1548,43.794685,25
-79.263632,43.732504,20
-79.3983225,43.7067577,12
-79.3983225,43.7067577,12
-79.3314229,43.6777502,14
-79.3795969,43.710833,15
-79.2459076,43.7807816,24
-79.415024,43.781433,18
-79.490852,43.764793,6
-79.2360726,43.7973666,23
-79.3088403,43.662238,14
-79.3314229,43.6777502,14
-79.3314229,43.6777502,14
-79.4607183,43.770281,6
-79.328201,43.694012,19
-79.3925123,43.6536066,13
-79.2515481,43.7722523,21
-79.2385401,43.7936705,23
-79.4836568,43.6783196,5
-79.4509411,43.7346861,8
-79.3446186,43.680086,14
-79.5103292,43.7771693,7
-79.288964,43.6942914,19
-79.1937848,43.7906752,25
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.4290172,43.6700758,9
-79.5103292,43.7771693,7
-79.5847288,43.7216564,1
-79.4003053,43.6388363,10
-79.3942219,43.6588332,11
-79.2238354,43.7567486,24
-79.3435967,43.7074843,15
-79.3831843,43.653226,13
-79.4413098,43.7922309,18
-79.5003535,43.621012,3
-79.3809848,43.6491833,13
-79.415024,43.781433,18
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.415024,43.781433,18
-79.415024,43.781433,18
-79.3449091,43.6799275,14
-79.4618986,43.7496913,6
-79.3581849,43.6769104,14
-79.4154226,43.6841972,12
-79.3831843,43.653226,13
-79.4226082,43.6330556,10
-79.301804,43.688862,19
-79.3831843,43.653226,13
-79.5103292,43.7771693,7
-79.3966474,43.6978369,12
-79.2951116,43.7630848,21
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.3989653,43.7053057,12
-79.3936674,43.6864728,12
-79.5092943,43.7041852,5
-79.415024,43.781433,18
-79.483832,43.6499455,4
-79.436478,43.699608,12
-79.4067176,43.7449399,15
-79.280045,43.711021,20
-79.37279,43.652088,13
-79.3302021,43.6632538,14
-79.505819,43.60051,3
-79.379161,43.6459461,10
-79.263632,43.732504,20
-79.2986878,43.7247855,16
-79.558228,43.610023,3
-79.2786386,43.7852895,22
-79.3825152,43.7948077,17
-79.3026768,43.7077264,19
-79.5103292,43.7771693,7
-79.2578685,43.7756054,21
-79.3768515,43.6723558,11
-79.3689657,43.6439484,10
-79.4182617,43.683071,12
-79.3806,43.645195,10
-79.415024,43.781433,18
-79.4767235,43.6816578,5
-79.415024,43.781433,18
-79.5622757,43.6193746,3
-79.263632,43.732504,20
-79.4067176,43.7449399,15
-79.436478,43.699608,12
-79.498138,43.619385,3
-79.3688194,43.6736049,13
-79.4382081,43.6859117,9
-79.4382081,43.6859117,9
-79.483832,43.6499455,4
-79.3101568,43.7570307,16
-79.301804,43.688862,19
-79.4212488,43.6401776,10
-79.5847288,43.7216564,1
-79.5336125,43.7077653,5
-79.4287917,43.794871,18
-79.3871427,43.664355,11
-79.4607183,43.770281,6
-79.3449091,43.6799275,14
-79.4366417,43.6405916,4
-79.2577246,43.7746612,21
-79.30465,43.7432383,16
-79.30465,43.7432383,16
-79.5535751,43.7651292,7
-79.4618986,43.7496913,6
-79.2578685,43.7756054,21
-79.301804,43.688862,19
-79.4443881,43.7162337,8
-79.392395,43.687714,12
-79.4327717,43.6574413,9
-79.301804,43.688862,19
-79.632357,43.7477155,1
-79.284744,43.681534,19
-79.5475621,43.7278296,7
-79.3589704,43.8089753,17
-79.4493822,43.6817852,9
-79.3832572,43.7010937,12
-79.380616,43.701637,12
-79.280045,43.711021,20
-79.6032839,43.7578426,1
-79.4020708,43.7253579,15
-79.4465923,43.6770883,9
-79.4031185,43.6436358,10
-79.3300757,43.6556377,14
-79.2578685,43.7756054,21
-79.1849046,43.7660692,24
-79.1868945,43.7704517,24
-79.1868945,43.7704517,24
-79.280045,43.711021,20
-79.301804,43.688862,19
-79.5398496,43.6985854,5
-79.288964,43.6942914,19
-79.5103292,43.7771693,7
-79.205406,43.819012,25
-79.1545966,43.7935729,25
-79.5505291,43.7251732,1
-79.263632,43.732504,20
-79.235626,43.7949612,23
-79.426178,43.662437,9
-79.3831843,43.653226,13
-79.5092943,43.7041852,5
-79.228464,43.75941,24
-79.415024,43.781433,18
-79.4200378,43.7979764,18
-79.3983225,43.7067577,12
-79.3983225,43.7067577,12
-79.2323657,43.8152932,23
-79.4128603,43.7661973,18
-79.3831843,43.653226,13
-79.4140021,43.703297,12
-79.221382,43.81953,23
-79.4826496,43.7474687,6
-79.3883904,43.6733795,11
-79.4509411,43.7346861,8
-79.4509411,43.7346861,8
-79.5433741,43.7708985,7
-79.5630637,43.6744272,2
-79.3883904,43.6733795,11
-79.6178093,43.7349733,1
-79.3016857,43.6890219,19
-79.5103292,43.7771693,7
-79.5266443,43.6209038,3
-79.415024,43.781433,18
-79.4140021,43.703297,12
-79.448761,43.725891,8
-79.444787,43.7810262,18
-79.590088,43.645355,2
-79.590088,43.645355,2
-79.4366417,43.6405916,4
-79.2840531,43.6808318,19
-79.4509411,43.7346861,8
-79.2840531,43.6808318,19
-79.5103292,43.7771693,7
-79.6009305,43.7306347,1
-79.5015448,43.6778213,5
-79.263632,43.732504,20
-79.340923,43.7448473,16
-79.4509411,43.7346861,8
-79.3314229,43.6777502,14
-79.301804,43.688862,19
-79.263632,43.732504,20
-79.3314229,43.6777502,14
-79.3314229,43.6777502,14
-79.4067176,43.7449399,15
-79.4067176,43.7449399,15
-79.4067176,43.7449399,15
-79.5103292,43.7771693,7
-79.415024,43.781433,18
-79.3671489,43.7909862,17
-79.4154226,43.6841972,12
-79.280045,43.711021,20
-79.4504237,43.7819474,18
-79.2569422,43.7745329,21
-79.3128161,43.6863715,19
-79.37279,43.652088,13
-79.4020708,43.7253579,15
-79.1894917,43.7676412,24
-79.4067176,43.7449399,15
-79.4729113,43.636261,4
-79.5875531,43.6914946,1
-79.4140021,43.703297,12
-79.3145485,43.8162137,22
-79.424179,43.743614,8
-79.4357169,43.6796585,9
-79.3394899,43.7230061,16
-79.3109259,43.6861148,19
-79.263632,43.732504,20
-79.2854048,43.6970371,19
-79.3966474,43.6978369,12
-79.5298064,43.7737989,7
-79.5040025,43.6888768,5
-79.4509411,43.7346861,8
-79.4826496,43.7474687,6
-79.2578685,43.7756054,21
-79.3133198,43.7169873,16
-79.4597403,43.6704641,9
-79.263632,43.732504,20
-79.2657334,43.7815943,23
-79.3759844,43.6685861,13
-79.3738903,43.7117411,15
-79.3449091,43.6799275,14
-79.280045,43.711021,20
-79.4309495,43.6747102,9
-79.4194193,43.7954773,18
-79.363922,43.650875,13
-79.2957422,43.6709551,19
-79.3581849,43.6769104,14
-79.3446186,43.680086,14
-79.3751488,43.677616,11
-79.3581849,43.6769104,14
-79.301712,43.722771,16
-79.425873,43.634399,10
-79.3446186,43.680086,14
-79.4532195,43.7070229,8
-79.224945,43.757973,24
-79.3449091,43.6799275,14
-79.2514241,43.823284,23
-79.280045,43.711021,20
-79.5103292,43.7771693,7
-79.425873,43.634399,10
-79.4200378,43.7979764,18
-79.415024,43.781433,18
-79.537436,43.7206817,7
-79.415024,43.781433,18
-79.4826496,43.7474687,6
-79.3446186,43.680086,14
-79.2238354,43.7567486,24
-79.452107,43.7254321,8
-79.4840614,43.7545283,6
-79.263632,43.732504,20
-79.218269,43.806812,23
-79.4618986,43.7496913,6
-79.5362481,43.6370245,3
-79.483832,43.6499455,4
-79.219551,43.7948256,24
-79.5362803,43.7533654,7
-79.4465923,43.6770883,9
-79.32312,43.684135,19
-79.3878391,43.6728576,11
-79.4681054,43.7303477,6
-79.415024,43.781433,18
-79.3831843,43.653226,13
-79.4077558,43.7485647,18
-79.3878391,43.6728576,11
-79.483832,43.6499455,4
-79.4067176,43.7449399,15
-79.4705138,43.729807,6
-79.210114,43.771252,24
-79.2429904,43.8130578,23
-79.2578685,43.7756054,21
-79.5434841,43.6309156,3
-79.415024,43.781433,18
-79.4427339,43.6583452,9
-79.3865971,43.6486364,10
-79.2986878,43.7247855,16
-79.280045,43.711021,20
-79.280045,43.711021,20
-79.280045,43.711021,20
-79.3912575,43.6434252,10
-79.305773,43.6687557,19
-79.3989653,43.7053057,12
-79.2578685,43.7756054,21
-79.5467865,43.6970759,2
-79.415024,43.781433,18
-79.392395,43.687714,12
-79.2957422,43.6709551,19
-79.330353,43.682552,14
-79.2578685,43.7756054,21
-79.3831843,43.653226,13
-79.3495221,43.717101,15
-79.5092943,43.7041852,5
-79.3126378,43.6864082,19
-79.380352,43.6388865,10
-79.2577575,43.776373,21
-79.5549553,43.768517,7
-79.3831843,43.653226,13
-79.481972,43.72718,6
-79.3831843,43.653226,13
-79.3831843,43.653226,13
-79.221268,43.809101,23
-79.2578685,43.7756054,21
-79.415024,43.781433,18
-79.3797062,43.6473313,10
-79.561574,43.7388743,7
-79.4476222,43.7920469,18
-79.415024,43.781433,18
-79.2952873,43.707212,19
-79.301804,43.688862,19
-79.210114,43.771252,24
-79.288964,43.6942914,19
-79.4829787,43.6884218,5
-79.3453617,43.7757106,17
-79.3505963,43.6430605,13
-79.288964,43.6942914,19
-79.4408167,43.6926349,12
-79.3831843,43.653226,13
-79.4067176,43.7449399,15
-79.2578685,43.7756054,21
-79.2386791,43.7938954,23
-79.2578685,43.7756054,21
-79.2578685,43.7756054,21
-79.5103292,43.7771693,7
-79.435846,43.7448352,6
-79.6312774,43.7138324,1
-79.2068954,43.800497,25
-79.3400746,43.6610568,14
-79.3831843,43.653226,13
-79.263632,43.732504,20
-79.296959,43.801373,22
-79.204952,43.782606,24
-79.3983225,43.7067577,12
-79.3983225,43.7067577,12
-79.4128603,43.7661973,18
-79.4476222,43.7920469,18
-79.5433741,43.7708985,7
-79.5433741,43.7708985,7
-79.2587547,43.7896626,23
-79.6178093,43.7349733,1
-79.436478,43.699608,12
-79.4738496,43.6904356,5
-79.6178093,43.7349733,1
-79.2862183,43.7786365,22
-79.3831843,43.653226,13
-79.425873,43.634399,10
-79.4361468,43.6993703,12
-79.5083125,43.7019846,5
-79.4117444,43.6414631,10
-79.301804,43.688862,19
-79.524597,43.645092,3
-79.3016857,43.6890219,19
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.5433741,43.7708985,7
-79.4618986,43.7496913,6
-79.3314229,43.6777502,14
-79.6009305,43.7306347,1
-79.3520403,43.6449387,13
-79.4520579,43.7240645,8
-79.3350307,43.7880436,17
-79.4759451,43.6517132,4
-79.4618986,43.7496913,6
-79.4738496,43.6904356,5
-79.3989653,43.7053057,12
-79.5103292,43.7771693,7
-79.37251,43.8084342,17
-79.3446186,43.680086,14
-79.444787,43.7810262,18
-79.4618986,43.7496913,6
-79.5103292,43.7771693,7
-79.2578685,43.7756054,21
-79.2339202,43.781712,24
-79.4067176,43.7449399,15
-79.2510954,43.8334524,23
-79.61425,43.750877,1
-79.4618986,43.7496913,6
-79.1548,43.794685,25
-79.4154226,43.6841972,12
-79.4366417,43.6405916,4
-79.263632,43.732504,20
-79.4067176,43.7449399,15
-79.435846,43.7448352,6
-79.426178,43.662437,9
-79.4382081,43.6859117,9
-79.344353,43.636967,14
-79.5298064,43.7737989,7
-79.263632,43.732504,20
-79.5051832,43.7214845,5
-79.5223961,43.6725409,2
-79.3831843,43.653226,13
-79.2576443,43.8098614,23
-79.4095991,43.6361837,10
-79.5176918,43.7572667,7
-79.483832,43.6499455,4
-79.2578685,43.7756054,21
-79.2505541,43.8305857,23
-79.263632,43.732504,20
-79.2640334,43.7323211,20
-79.426178,43.662437,9
-79.4143503,43.6731355,11
-79.5362481,43.6370245,3
-79.3831843,43.653226,13
-79.3998583,43.6682622,11
-79.3688194,43.6736049,13
-79.4668176,43.6538467,4
-79.426178,43.662437,9
-79.4108348,43.6392879,10
-79.2578685,43.7756054,21
-79.5362481,43.6370245,3
-79.4366417,43.6405916,4
-79.3689657,43.6439484,10
-79.263632,43.732504,20
-79.3280002,43.6709144,14
-79.4144571,43.799259,18
-79.558228,43.610023,3
-79.2578685,43.7756054,21
-79.2578685,43.7756054,21
-79.426178,43.662437,9
-79.263632,43.732504,20
-79.263632,43.732504,20
-79.301804,43.688862,19
-79.3377767,43.6809959,14
-79.2640334,43.7323211,20
-79.2578685,43.7756054,21
-79.263632,43.732504,20
-79.301804,43.688862,19
-79.3581849,43.6769104,14
-79.391939,43.7823102,18
-79.398985,43.704966,12
-79.2576689,43.7893152,23
-79.3956564,43.6628917,11
-79.5103292,43.7771693,7
-79.5640756,43.6373007,2
-79.3989653,43.7053057,12
-79.4006555,43.6388818,10
-79.5670692,43.6833622,2
-79.4212488,43.6401776,10
-79.3831843,43.653226,13
-79.4067176,43.7449399,15
-79.4509411,43.7346861,8
-79.6248197,43.6777176,1
-79.263632,43.732504,20
-79.3990146,43.7068211,12
-79.4738496,43.6904356,5
-79.4200063,43.6827095,12
-79.2578685,43.7756054,21
-79.3598018,43.7146475,15
-79.3989653,43.7053057,12
-79.3688194,43.6736049,13
-79.4910434,43.7651403,6
-79.3190696,43.7001516,19
-79.4826496,43.7474687,6
-79.3771716,43.7110527,15
-79.4618986,43.7496913,6
-79.4910434,43.7651403,6
-79.5549553,43.768517,7
-79.4618986,43.7496913,6
-79.6067704,43.7289164,1
-79.4067176,43.7449399,15
-79.4067176,43.7449399,15
-79.415024,43.781433,18
-79.4366417,43.6405916,4
-79.4509411,43.7346861,8
-79.3878391,43.6728576,11
-79.221152,43.8197595,23
-79.4493566,43.661291,9
-79.4263072,43.7038418,8
-79.3394899,43.7230061,16
-79.4086695,43.6345033,10
-79.2578685,43.7756054,21
-79.3864491,43.698184,12
-79.4154226,43.6841972,12
-79.3831843,43.653226,13
-79.5103292,43.7771693,7
-79.4170833,43.7027699,12
-79.2515481,43.7722523,21
-79.3816543,43.7873464,17
-79.3581849,43.6769104,14
-79.5103292,43.7771693,7
-79.5103292,43.7771693,7
-79.2578685,43.7756054,21
-79.2505541,43.8305857,23
-79.590088,43.645355,2
-79.3989653,43.7053057,12
-79.3940666,43.6880291,12
-79.4154226,43.6841972,12
-79.3446186,43.680086,14
-79.2360726,43.7973666,23
-79.3831843,43.653226,13
-79.3313991,43.7930676,22
-79.524597,43.645092,3
-79.3190696,43.7001516,19
-79.459839,43.655373,4
-79.5103292,43.7771693,7
-79.3051082,43.7248331,16
-79.2823049,43.6925665,19
-79.1548,43.794685,25
-79.3619955,43.645308,13
-79.2578685,43.7756054,21
-79.4527804,43.6951365,9
